"case_id","title","citation","full_text","source_url"
"41bc9d07-9bb6-4362-93ba-1abbcddb8334","Quan v Bray & Anor [2015] EWCA Civ 1401","[""[2015] EWCA Civ 1401""]; []",,"html"
"2574455d-4826-43b7-b203-6a460ac848c8","Bilous v Secretary of State for the Home Department","[""[2015] EWCA Civ 1426""]; []",,"html"
"91efd7ea-cc54-4439-8c9c-92fe510d4066","Johnson v Manpower Direct (UK) Ltd [2015] EWCA Civ 1424","[""[2015] EWCA Civ 1424""]; []",,"html"
"9c7eb0cd-261d-44c4-80bd-df1c587dc3c2","Energy Data Company Ltd v Eyers & Anor [2015] EWCA Civ 1425","[""[2015] EWCA Civ 1425""]; []",,"html"
"3ddde38d-93a5-48ed-b980-3e55cdebad1e","Bank St Petersburg PJSC & Anor v Arkhangelsky & Ors [2015] EWCA Civ 1420","[""[2015] EWCA Civ 1420""]; []",,"html"
"a5a9698a-8c12-4e58-9573-875fa6d1a045","Tiernan & Ors v National Farmers Union & Ors [2015] EWCA Civ 1419","[""[2015] EWCA Civ 1419""]; []",,"html"
"2361b8c6-1fec-49a3-bf74-147beb89cae5","GC v AS [2021] EWCA Civ 1223: Jurisdiction and Child Return Order","[""2022 Fam 237"", ""2022 1 FLR 186"", ""2021 WLR(D) 452"", ""2022 2 WLR 275"", ""2021 EWCA Civ 1223""]; []",,"html"
"3e3276b9-122d-4d18-892d-fa9a8a462b3c","Smith v Stratton & Anor [2015] EWCA Civ 1413","[""2015] EWCA Civ 1413""]; []",,"html"
"9fed1e86-f479-4421-a712-95da7a9facf8","TA (Sri Lanka) v Secretary of State for the Home Department","[""[2015] EWCA Civ 1435""]; []",,"html"
"7eb344cd-de84-4c41-a76e-212f9ba9791b","Mengiste & Anor v Endowment Fund for the Rehabilitation of Tigray & Ors","[""[2015] EWCA Civ 1437""]; []",,"html"
"fa2821be-f118-4568-ad75-f1c79c4aa559","Ryan v City of Westminster [2015] EWCA Civ 1448","[""2015] EWCA Civ 1448""]; []",,"html"
"f99dc6c1-052d-452c-a12c-79367aeee461","C (A Child) v. [2021] EWCA Civ 1236: Child Abduction Case","[""[2021] EWCA Civ 1236""]; []",,"html"
"db269a3a-4da0-4655-8ca5-290f0ddad79e","Awards Drinks Ltd v Revenue And Customs","[""[2021] STC 1576"", ""[2021] EWCA Civ 1235"", ""[2021] BVC 17""]; []",,"html"
"5bb446d6-8e16-48b4-bc3c-69ede069bef8","Ali v Secretary of State for the Home Department [2015] EWCA Civ 1427","[""[2015] EWCA Civ 1427""]; []",,"html"
"be3ee85e-73ac-4eb1-b8d1-a1128b11b037","MH (Bangladesh) & Anor v Secretary of State for the Home Department","[""[2015] EWCA Civ 1442""]; []",,"html"
"70c75405-8cba-40e2-92ff-8302ea4f6789","Griffiths v Gwynedd County Council [2015] EWCA Civ 1440","[""[2015] EWCA Civ 1440""]; []",,"html"
"77cd9619-9a80-4d62-be26-7670efd74cf8","Donelien v Liberata (UK) Ltd","[""2015] EWCA Civ 1449""]; []",,"html"
"f547e2d3-a6d3-48c4-bb4b-2451d32b3041","SA (Holland) v Secretary of State for the Home Department [2015] EWCA Civ 1447","[""[2015] EWCA Civ 1447""]; []",,"html"
"182615b2-8acb-4858-bf0e-6f70fb191afa","Afolabi v London Borough of Barking & Dagenham [2015] EWCA Civ 1444","[""[2015] EWCA Civ 1444""]; []",,"html"
"8ff8e674-030f-42af-a58b-71ec37ece29a","Awan & Ors v Secretary of State for the Home Department [2015] EWCA Civ 1445","[""[2015] EWCA Civ 1445""]; []",,"html"
"9b9f9e4b-b866-4635-bf22-d0b01e344db9","Connors & Ors v Secretary of State for Communities and Local Government & Ors","[""[2015] EWCA Civ 1454""]; []",,"html"
"6b8a72dc-cb02-402e-96e5-956e59ded9fe","Haskell v Haskell [2021] EWCA Civ 1295","[""[2021] EWCA Civ 1295""]; []",,"html"
"beacbb3d-df19-4746-af08-bdebe0614b89","Heathfield International LLC v Axiom Stone (London) Ltd & Anor","[""[2021] EWCA Civ 1242"", ""[2021] Costs LR 819""]; []",,"html"
"df4aeaae-2553-4bbb-9bba-f29b855bf593","Gwynedd Council v Barratt & Anor [2021] EWCA Civ 1322","[""[2021] IRLR 1028"", ""[2021] ELR 747"", ""[2021] EWCA Civ 1322""]; []",,"html"
"54aa7aae-df0b-43d4-9f34-c9443973ce51","Steve Hill Ltd v Witham [2021] EWCA Civ 1312","[""[2021] EWCA Civ 1312""]; []",,"html"
"92333e52-3f9e-4446-b4af-76c01ebc8264","Les Ambassadeurs Club Ltd v Yu [2021] EWCA Civ 1310 - Appeal on Freezing Injunction","[""[2021] EWCA Civ 1310"", ""[2022] 2 All ER 443"", ""[2022] 2 All ER (Comm) 283"", ""[2021] WLR(D) 465"", ""[2022] 4 WLR 1""]; []",,"html"
"82123a67-19f4-4ea1-ad74-b5b3a2828421","Bank of Scotland Plc v Hurst [2015] EWCA Civ 1451","[""[2015] EWCA Civ 1451""]; []",,"html"
"729b91cf-fb58-4145-9304-4aa5401e7a3c","FibroGen Inc v Akebia Therapeutics Inc [2021] EWCA Civ 1279","[""[2021] EWCA Civ 1279""]; []",,"html"
"5afb98ad-313f-48dd-b98f-dd546dc3d952","X (Children) (Article 61 BIIa) [2021] EWCA Civ 1305","[""[2021] EWCA Civ 1305"", ""[2021] WLR(D) 466""]; []",,"html"
"2fb0055f-7009-41df-8b3a-bbeadc167197","The Secretary of State for the Home Department v Ali","[""2022] WLR 773"", ""[2021] EWCA Civ 1357"", ""[2021] INLR 720"", ""[2022] 1 WLR 773"", ""[2021] WLR(D) 528""]; []",,"html"
"60024318-624d-4e3e-8ce7-bc7a76639f31","Bell & Anor v The Tavistock and Portman NHS Foundation Trust","[""[2022] PTSR 544"", ""[2021] WLR(D) 490"", ""(2022) 183 BMLR 34"", ""[2022] 1 FLR 69"", ""[2022] 1 All ER 416"", ""[2021] EWCA Civ 1363""]; []",,"html"
"8f9cc2d7-6878-4170-a18a-5142fa7e7bfa","The Secretary of State for Work And Pensions v Akhtar","[""[2021] EWCA Civ 1353"", ""[2022] 1 WLR 421"", ""[2021] HRLR 19"", ""[2021] WLR(D) 483""]; []",,"html"
"a786c7a7-84a2-4509-b1c8-bc1e3822d810","NC (Bangladesh) v Secretary of State for the Home Department [2015] EWCA Civ 1452","[""[2015] EWCA Civ 1452""]; []",,"html"
"04341221-5df5-45f3-861f-1105ec71a25d","Michalczyk v London Borough of Southwark [2015] EWCA Civ 1501","[""[2015] EWCA Civ 1501""]; []",,"html"
"b00cbfd9-ee1d-4144-9b2a-ef9bd6d5f94d","Combined Parking Solutions Ltd v AJH Films Ltd","[""[2015] EWCA Civ 1453""]; []",,"html"
"4640b74d-db64-4156-b970-0a1375455fb5","FB (Pakistan) v SSHD [2015] EWCA Civ 1511","[""[2015] EWCA Civ 1511""]; []",,"html"
"f0221f6f-2fe9-404a-9e94-de5ce3339fe3","AS (Gambia) v The Secretary of State for the Home Department","[""[2015] EWCA Civ 1516""]; []",,"html"
"4510caeb-eaaf-4c0e-a5ac-f2b2792a150c","Hemley v Croydon Council [2015] EWCA Civ 1519","[""[2015] EWCA Civ 1519""]; []",,"html"
"a86a3a54-7bec-4151-a407-dbf3d908b957","Stewart v Royal Mail Group Ltd [2015] EWCA Civ 1527","[""[2015] EWCA Civ 1527""]; []",,"html"
"835a97a7-4d2d-48ef-90d6-d7c729440184","Griffiths v Gourlay & Ors [2015] EWCA Civ 1562","[""[2015] EWCA Civ 1562""]; []",,"html"
"b12b36d2-85f6-48e6-9db9-c8fe0f5f1873","Fagbolagun (t/a Baganton Property Services) v Alade [2015] EWCA Civ 1515","[""2015] EWCA Civ 1515""]; []",,"html"
"5a0a2c83-9e30-42dd-ac6e-ecfc2e5e78e2","OO (Nigeria) & Anor v Secretary of State for the Home Department [2015] EWCA Civ 1510","[""[2015] EWCA Civ 1510""]; []",,"html"
"cc0c3833-f0d7-44ae-9281-e6b836259563","DA (Iraq) v The Secretary of State for the Home Department: Asylum and Credibility Issues","[""[2015] EWCA Civ 1523""]; []",,"html"
"7c3926f5-8d68-459d-993c-8108e07bd6f3","Broomfield Developments Ltd & Anor v Secretary of State for Business, Innovation & Skills","[""[2015] EWCA Civ 1526""]; []",,"html"
"f0cad471-e222-49db-b138-c99f671aff4f","Cawsand Fort Management Company v Kane & Ors [2015] EWCA Civ 1520","[""[2015] EWCA Civ 1520""]; []",,"html"
"5c1afef5-043d-490f-9bc2-df5df145ec69","Foreprime Properties Ltd v Cheval Bridging Finance Ltd [2015] EWCA Civ 1525","[""[2015] EWCA Civ 1525""]; []",,"html"
"282e9623-5d3b-4493-a09a-3f92f2554a44","Secretary of State for the Home Department v RA (Pakistan) & Anor [2015] EWCA Civ 1524","[""[2015] EWCA Civ 1524""]; []",,"html"
"020a2f1b-69c5-4d60-9c90-b3a1afa54f34","Parkinson v Royal Bolton Hospital NHS","[""[2015] EWCA Civ 1529""]; []",,"html"
"f30cc6e6-eaaa-4d4b-acf6-f518445a4d7c","Engeham v London & Quadrant Housing Trust & Anor","[""[2015] EWCA Civ 1530""]; []",,"html"
"5ba8b8cf-d4da-44ec-8d5c-46d27c9e51dc","Haastrup & Anor v Haastrup & Anor [2015] EWCA Civ 1528","[""[2015] EWCA Civ 1528""]; []",,"html"
"b8e85543-ffaf-48af-8186-e6cb7573e433","Hyde & Ors v North East Lincolnshire Council [2015] EWCA Civ 1566","[""[2015] EWCA Civ 1566""]; []",,"html"
"21ced00c-6780-422f-a26b-d8a6b98f3fd3","YP (Sri Lanka) v Secretary of State for the Home Department","[""2015] EWCA Civ 1565""]; []",,"html"
"533df7ae-bb53-4ff2-a83d-41ec1971ee0f","Sumi v Entry Clearance Officer - English Language Test Requirements in Immigration Rules","[""[2015] EWCA Civ 1564""]; []",,"html"
"b8fc6f33-ce8f-4666-b345-08282117a38a","CG (China) & Anor v Secretary of State for the Home Department","[""2015] EWCA Civ 1574""]; []",,"html"
"474a1b84-4c02-42dc-802b-17c05de119f6","Otkritie International Investment Management Ltd & Ors v Urumov & Ors [2015] EWCA Civ 1578","[""[2015] EWCA Civ 1578""]; []",,"html"
"8e22be86-6834-4521-897f-23c948a08b39","Zinda v Ark School","[""2015] EWCA Civ 1596""]; []",,"html"
"6ed547d9-1a6c-490c-868d-be6d7b0e1e4e","LB (Democratic Republic of Congo) v Secretary of State for the Home Department [2015] EWCA Civ 1613","[""[2015] EWCA Civ 1613""]; []",,"html"
"57ef13de-a211-4682-8aaa-bea653dfacae","Cowling v Worcester Community Housing Ltd [2015] EWCA Civ 1624","[""[2015] EWCA Civ 1624""]; []",,"html"
"4ea40dee-862a-4b2b-87cd-d0066f3dfb1e","Bibby Factors Northwest Ltd v HFD Ltd & Anor [2015] EWCA Civ 1908","[""2015] EWCA Civ 1908""]; []",,"html"
"74d3973e-bd56-46c1-8ff8-bc8017fd6c77","N J Rickard Limited v Holloway & Anor","[""[2017] 1 Costs LR 1"", ""[2015] EWCA Civ 1631""]; []",,"html"
"866ddd99-16fc-458c-9583-7d5019f612ac","Akinola & Anor v Upper Tribunal & Anor","[""2022] WLR 1585"", ""[2021] EWCA Civ 1308"", ""[2021] WLR(D) 469"", ""[2022] 1 WLR 1585"", ""[2021] INLR 666""]; []",,"html"
"cd0cf5f9-a506-4102-86bc-7b3babdd1774","Mudibo v Secretary of State for the Home Department","[""2015] EWCA Civ 1588""]; []",,"html"
"6796bc23-c543-43bf-bc86-0eb2378c5906","Balogun v Boyes Sutton & Perry [2015] EWCA Civ 1587","[""[2015] EWCA Civ 1587""]; []",,"html"
"1d955c3c-6cd3-49b9-95f8-36cc63eb6320","DR (Jamaica) v Secretary of State for the Home Department","[""[2015] EWCA Civ 1585""]; []",,"html"
"3c5e7f9b-2ee5-4224-8b94-f732d508fe16","Patrick v McKinley [2015] EWCA Civ 1582","[""[2015] EWCA Civ 1582""]; []",,"html"
"44ce11b7-7528-4607-ad5c-af43f3404bd6","RL (New Zealand) v SSHD [2015] EWCA Civ 1583","[""[2015] EWCA Civ 1583""]; []",,"html"
"26940491-70b6-4130-9d4f-e5f432ef99d2","MM (Mauritius) v Secretary of State for the Home Department [2015] EWCA Civ 1591","[""[2015] EWCA Civ 1591""]; []",,"html"
"f5189c16-01b1-4735-96f1-152e451e57e0","Blackpool Football Club Ltd v DSN [2021] EWCA Civ 1352","[""[2021] EWCA Civ 1352"", ""[2021] WLR(D) 482""]; []",,"html"
"bee23633-fbf9-4d18-89fc-cfd8ff71af62","C (A Child) (Abduction: Article 13(b))","[""[2021] 4 WLR 118"", ""[2021] WLR(D) 484"", ""[2021] EWCA Civ 1354""]; []",,"html"
"05427f60-6e53-43e7-8f7d-78c46d787b0d","Williams v Secretary of State for the Home Department [2015] EWCA Civ 1590","[""[2015] EWCA Civ 1590""]; []",,"html"
"28531b58-f6f1-4281-86ec-3fc1b2030997","Clutterbuck v Al Amoudi Case Analysis [2015] EWCA Civ 1593","[""[2015] EWCA Civ 1593""]; []",,"html"
"ccc68f49-6e03-4164-bef5-1b5febd0ee2c","Sabha & Ors v Rai & Ors [2015] EWCA Civ 1594","[""[2015] EWCA Civ 1594""]; []",,"html"
"cdd401a0-98f8-4ae0-b678-ba5b325bd58c","Metropolitan Housing Trust Ltd v Taylor & Ors [2015] EWCA Civ 1595","[""[2015] EWCA Civ 1595""]; []",,"html"
"d624b546-fb2c-4ae1-976d-2c6da011fbfd","F (Eritrea) v Secretary of State for the Home Department","[""[2015] EWCA Civ 1605""]; []",,"html"
"b1dec999-2f7b-4a23-bed7-7a46a8166746","Yusuf v London Borough of Lewisham [2015] EWCA Civ 1604","[""[2015] EWCA Civ 1604""]; []",,"html"
"ed93b9d5-e1f3-4dd6-921b-548b30e24f80","Jalla & Anor v Shell International Trading And Shipping Co Ltd & Anor (Appeal (2): Representative Action)","[""[2021] EWCA Civ 1389""]; []",,"html"
"d9395400-1eff-4dd0-9aaa-79c677839335","NS (Zimbabwe) v Secretary of State for the Home Department","[""[2015] EWCA Civ 1599""]; []",,"html"
"84fdd924-3ac3-43f3-8264-e661629e7f06","Taurus Petroleum Ltd v State Oil Company of the Ministry of Oil, Republic of Iraq","[""[2015] EWCA Civ 835"", ""[2016] 1 Lloyd's Rep 42"", ""[2016] 2 All ER Comm 1037"", ""[2015] CN 1331"", ""[2015] CP Rep 48""]; []",,"html"
"40aa1e06-971b-4b86-b547-1b2f56589c97","Lantana Ltd v The Comptroller General of Patents, Design and Trade Marks","[""[2014] EWCA Civ 1463"", ""[2015] RPC 16""]; []",,"html"
"722b6674-59d3-46ef-b540-ede9d435c156","Rathbone Brothers Plc & Anor v Novae Corporate Underwriting Ltd [2014] EWCA Civ 1464","[""2014] WLR(D) 488"", ""[2014] EWCA Civ 1464""]; []",,"html"
"680b5046-8d79-4dae-b85d-4a6b5f772200","X v Y [2014] EWCA Civ 1465: Appeal for Permission to Intervene in Family Ancillary Relief Proceedings","[""[2014] EWCA Civ 1465""]; []",,"html"
"e8178dca-826e-4fd5-9b5b-8bef75c1c7e4","Ocean Healthcare Ltd v Sigma Pharmaceuticals Plc [2014] EWCA Civ 1468","[""[2014] EWCA Civ 1468""]; []",,"html"
"2396543c-6d7d-431e-8474-5dfe30fe6234","SH (Iran) & Anor v Secretary of State for the Home Department","[""[2015] Imm AR 352"", ""[2014] EWCA Civ 1469"", ""[2015] INLR 272""]; []",,"html"
"a0ccc321-54d1-4f02-be5b-6c2fdbde7e6d","Tchenguiz v Director of the Serious Fraud Office & Ors [2014] EWCA Civ 1471","[""[2014] EWCA Civ 1471""]; []",,"html"
"817ead78-1387-4f52-9770-8cfbab819078","Mitchell v Watkinson & Anor [2014] EWCA Civ 1472","[""2014""]; []",,"html"
"c9c90d1f-1507-4a80-9cb5-a8626dc7faa3","F (Children) (Rev 1) [2014] EWCA Civ 1474","[""[2014] EWCA Civ 1474""]; []",,"html"
"626fe024-3c9b-447b-9111-f18aece6922e","Justice for Families Ltd v Secretary of State for Justice [2014] EWCA Civ 1477","[""[2014] WLR(D) 491"", ""[2014] EWCA Civ 1477""]; []",,"html"
"464b6335-7623-49ec-8536-df2bb3ae5a4d","Parratt, R (on the application of) v Parole Board","[""[2014] EWCA Civ 1478""]; []",,"html"
"b76edcda-ee4b-4de3-8adf-69e3cc937584","Revenue and Customs v Professional Game Match Officials Ltd","[""[2021] BTC 27"", ""[2022] 1 All ER 971"", ""[2021] EWCA Civ 1370"", ""[2021] STC 1956""]; []",,"html"
"3873ea4d-d838-4ccd-beea-1c3cb938a9c6","CM v Blackburn With Darwen Borough Council [2014] EWCA Civ 1479","[""[2014] WLR(D) 494"", ""[2015] 2 FLR 290"", ""[2014] EWCA Civ 1479"", ""[2015] Fam Law 18"", ""[2015] 2 FCR 116"", ""[2015] 1 WLR 2441""]; []",,"html"
"373dabe4-1a31-4fe7-9e76-a26891cdcb50","HK (Sudan) v Secretary of State for the Home Department","[""[2014] EWCA Civ 1481""]; []",,"html"
"8d417ae2-4851-4f1a-8ef1-fd267ca0b524","SC Confectia SA v Miss Mania Wholesale Ltd [2014] EWCA Civ 1484","[""2014] EWCA Civ 1484""]; []",,"html"
"2f0be9af-1f56-4bcc-868b-5d05b3d9d3ff","Colborne v. Colborne [2014] EWCA Civ 1488","[""[2014] EWCA Civ 1488""]; []",,"html"
"0a459d57-ebe9-4176-a3bb-167382b9d094","A-M (Children) [2014] EWCA Civ 1489","[""[2014] EWCA Civ 1489""]; []",,"html"
"e8a6abc4-c967-4b41-923d-c82d2031447e","GE (Eritrea) v Secretary of State for the Home Department & Bedford Borough Council","[""[2015] WLR 4123"", ""[2014] EWCA Civ 1490"", ""[2015] PTSR 854"", ""[2014] WLR(D) 500"", ""[2015] 1 WLR 4123""]; []",,"html"
"9332a0b1-d48c-4aeb-aaae-c90041a9da96","Poule Securities Ltd v Howe & Ors [2021] EWCA Civ 1373","[""2021] EWCA Civ 1373""]; []",,"html"
"4a9bb88c-9e11-493f-92cb-2c84efe40f34","Assaubayev & Ors v Michael Wilson & Partners Ltd","[""[2014] EWCA Civ 1491""]; []",,"html"
"0cd70fc1-f82d-410d-abd8-9e1192311714","W (Children) [2014] EWCA Civ 1492","[""[2014] EWCA Civ 1492""]; []",,"html"
"39f2552a-7ea1-42e0-8176-5a1b1fc092e6","Rasheed v Secretary of State for the Home Department","[""[2014] EWCA Civ 1493""]; []",,"html"
"54be28ea-1cd9-4cb1-9772-90b2ad75282a","AM (Belarus) v Secretary of State for the Home Department","[""[2014] EWCA Civ 1506""]; []",,"html"
"a733c05d-5346-4a94-ae6a-fc5fd00e12ff","Thaler v Comptroller General of Patents Trade Marks And Designs","[""[2021] EWCA Civ 1374"", ""[2022] Bus LR 375"", ""[2021] RPC 19""]; []",,"html"
"29fdb71c-0487-475b-bc3c-1b42e23ecc02","B-M (Children: Findings of Fact) [2021] EWCA Civ 1371","[""[2021] EWCA Civ 1371""]; []",,"html"
"05abd6a8-750b-4613-9e1c-f41b184b9924","Inplayer Ltd & Anor v Thorogood [2014] EWCA Civ 1511","[""[2014] EWCA Civ 1511""]; []",,"html"
"53e4e4d6-7fe9-4d97-a56c-d55311748151","Yapp v Foreign and Commonwealth Office","[""2014] EWCA Civ 1512"", ""[2015] IRLR 112"", ""[2014] WLR(D) 501"", ""[2015] ICR D13""]; []",,"html"
"aa6b8306-9f7e-4858-8479-8ab2721aebab","Adaptive Spectrum and Signal Alignment Inc v British Telecommunications Plc [2014] EWCA Civ 1513","[""2014] EWCA Civ 1513""]; []",,"html"
"d751b32b-ae63-4025-a3e9-1b7de608af0f","Lawal & Anor v Circle 33 Housing Trust","[""[2015] HLR 9"", ""[2014] EWCA Civ 1514""]; []",,"html"
"18d1bbac-8bcd-4fbc-86a6-c88f150b10c4","Lankester & Son Ltd v Rennie [2014] EWCA Civ 1515","[""[2014] EWCA Civ 1515""]; []",,"html"
"933b6ac0-50e7-4e54-a40c-525ed68bec11","General Medical Council v Nakhla [2014] EWCA Civ 1522: Appeal on Registration to Specialist Register","[""[2014] WLR(D) 510"", ""[2014] EWCA Civ 1522""]; []",,"html"
"9dea4112-b989-4c0d-9151-f68ba6432be4","Akers & Ors v Samba Financial Group [2014] EWCA Civ 1516","[""17 ITELR 921"", ""[2015] 2 WLR 1281"", ""[2014] WLR(D) 521"", ""[2015] BPIR 411"", ""[2015] 1 CH 451"", ""[2015] Ch 451"", ""[2015] WTLR 931"", ""[2015] 1 Ch 451"", ""[2014] EWCA Civ 1516""]; []",,"html"
"466b3a60-a547-4ac2-87f8-1d390e28e5f7","EK (Ivory Coast) v The Secretary of State for the Home Department [2014] EWCA Civ 1517","[""[2014] EWCA Civ 1517"", ""[2015] Imm AR 367"", ""[2015] INLR 287""]; []",,"html"
"7fe9b592-0ffd-4a91-8544-2c2f722caa42","J, R (on Application of) v Worcestershire County Council","[""[2014] EWCA Civ 1518"", ""[2015] BLGR 660"", ""[2015] WLR 2825"", ""[2015] PTSR 127"", ""[2015] 1 WLR 2825"", ""[2015] 2 FLR 1053"", ""[2014] WLR(D) 503"", ""[2015] 2 All ER 792"", ""[2015] Fam Law 132"", ""[2015] 1 FCR 463""]; []",,"html"
"655de8e8-dfb0-46ba-ae12-d0d959d5383b","M (A Child) [2014] EWCA Civ 1519","[""[2014] EWCA Civ 1519""]; []",,"html"
"e6d6194b-3078-42b3-bd70-234b01020c94","Natt & Anor v Osman & Anor [2014] EWCA Civ 1520: Validity of Notice Under the Leasehold Reform Act","[""2014] EWCA Civ 1520"", ""[2015] WLR 1536"", ""[2015] HLR 11"", ""[2015] 1 WLR 1536"", ""[2014] WLR(D) 505""]; []",,"html"
"806f118b-d6b0-4939-ad11-753dafd57638","Nayif v The High Commission of Brunei Darussalam [2014] EWCA Civ 1521","[""[2015] IRLR 134"", ""[2014] WLR(D) 508"", ""[2015] CP Rep 11"", ""[2014] EWCA Civ 1521"", ""[2015] ICR 517"", ""[2015] 4 All ER 159""]; []",,"html"
"273cbd4a-3896-4721-9b32-965b9d73c619","H v H [2014] EWCA Civ 1523 - Appeal of Financial Remedy Decision","[""[2014] EWCA Civ 1523""]; []",,"html"
"95e10220-9d5f-4657-9afc-808837488a7b","BP & Ors v Hertfordshire County Council & Anor [2014] EWCA Civ 1524","[""[2014] EWCA Civ 1524""]; []",,"html"
"e1b6572b-6173-4acc-bfbf-e1ffadd60e15","Dufoo v Tolaini & Ors [2014] EWCA Civ 1536","[""2014 EWCA Civ 1536""]; []",,"html"
"cbc88b9e-6792-49fd-b160-a1e9817624b0","Lougheed v On The Beach Ltd [2014] EWCA Civ 1538","[""[2014] EWCA Civ 1538""]; []",,"html"
"97820fba-c3e6-414f-917f-2422a1df03d7","Re T (Children) [2014] EWCA Civ 1549: An Appeal on Care Orders Against Judicial Findings","[""[2014] EWCA Civ 1549""]; []",,"html"
"15cff72f-4eeb-4b1e-8b22-9b91b389f721","The Secretary of State for Work and Pensions v Garland [2014] EWCA Civ 1550","[""[2014] EWCA Civ 1550""]; []",,"html"
"fbc93ddc-0e17-4354-aa38-bce31b4a88ef",,"[]; []",,""
"ffeda058-fa14-4d99-9bea-e7b3796627f8","The Secretary of State for Communities and Local Government v Venn","[""[2015] 1 CMLR 52"", ""[2015] 1 WLR 2328"", ""[2015] CP Rep 12"", ""[2015] JPL 573"", ""[2015] Env LR 14"", ""[2014] WLR(D) 513"", ""[2014] EWCA Civ 1539""]; []",,"html"
"d11fa106-ef9c-4d02-bf1b-0e84debcd193","Krebs v NHS Commissioning Board [2014] EWCA Civ 1540","[""[2014] EWCA Civ 1540""]; []",,"html"
"c0ec76f0-fd21-4397-823e-7f92e68267dd","Hampshire Constabulary v Southampton City Council","[""2014""]; []",,"html"
"3f8f64bf-8917-45f1-ac4e-d5c0890c76e6","Dowling v Griffin [2014] EWCA Civ 1545","[""[2014] EWCA Civ 1545""]; []",,"html"
"c21e0bef-b8ff-4f7a-8747-96ed5c2813e1","Crossfield v Jackson [2014] EWCA Civ 1548","[""[2014] EWCA Civ 1548"", ""[2015] HLR 13"", ""[2015] WTLR 1519""]; []",,"html"
"d410b954-2c73-4c80-b7d1-e4365e8910d3","Global Display Solutions Ltd & Ors v NCR Financial Solutions Group Ltd & Ors [2021] EWCA Civ 1399","[""[2021] EWCA Civ 1399""]; []",,"html"
"f00b081e-e2ad-4662-b331-62420acc5ed1","Butcher & Anor v Pike & Ors [2021] EWCA Civ 1407 - Appeal on Contractual Interpretation","[""[2021] EWCA Civ 1407""]; []",,"html"
"de020436-346c-43ad-85c8-7d2bfd572c71","Stacey (t/a the New Gailey Caravan/Motorhomes Centre) v Autosleeper Group Ltd","[""[2014] EWCA Civ 1551""]; []",,"html"
"ee0e4769-b74c-4e0d-af1f-e9aa5489ab19","CP (A Child) v First-Tier Tribunal (Criminal Injuries Compensation) & Ors [2014] EWCA Civ 1554","[""[2014] EWCA Civ 1554"", ""[2015] Fam Law 123"", ""(2015) 142 BMLR 18"", ""[2014] WLR(D) 520"", ""[2015] 1 Cr App R 19"", ""[2015] 4 All ER 60"", ""[2015] PIQR P12"", ""[2015] 1 QB 459"", ""[2015] QB 459"", ""[2015] 2 WLR 463"", ""[2015] 2 FLR 1163""]; []",,"html"
"3ff34419-ffbc-40f9-a087-a1cb1371d0e1","Vicente & Anor v Secretary of State for Communities and Local Government & Anor [2014] EWCA Civ 1555","[""[2015] PTSR D9"", ""[2014] EWCA Civ 1555"", ""[2014] WLR(D) 523""]; []",,"html"
"4840c2e7-7326-456e-84e1-def231729686","Butcher v Southend-On-Sea Borough Council (2014)","[""[2014] EWCA Civ 1556""]; []",,"html"
"183f1380-529f-4dfe-ac60-8828abb2107c","S (A Child) (Abduction: Hearing the Child) [2014] EWCA Civ 1557","[""[2014] WLR(D) 522"", ""[2015] Fam 263"", ""[2014] EWCA Civ 1557"", ""[2015] 1 Fam 263"", ""[2015] 2 FLR 588"", ""[2015] 1 FCR 223"", ""[2015] 1 FAM 263"", ""[2015] 3 WLR 10"", ""[2015] Fam Law 118""]; []",,"html"
"c1322657-6e6e-4829-b705-715edca4d96d","Brito-Babapulle v Ealing Hospital NHS Trust","[""[2014] EWCA Civ 1626""]; []",,"html"
"a09589e3-8dca-4144-b37d-d4452dc44029",,"[]; []",,""
"cc853d79-8764-4318-a98e-f44d1ff24ea3","Chiva v Chiva [2014] EWCA Civ 1558","[""[2014] EWCA Civ 1558""]; []",,"html"
"74e48d21-d0ed-428b-8f29-bd94f3d2041d","Firstgroup Plc v Paulley [2014] EWCA Civ 1573","[""[2014] EWCA Civ 1573"", ""[2015] WLR 3384"", ""[2015] 1 WLR 3384"", ""[2014] WLR(D) 525"", ""[2015] RTR 22""]; []",,"html"
"192003fb-deff-4323-9938-ab13b305c4f2","Times Newspapers Ltd v Flood [2014] EWCA Civ 1574","[""[2014] CN 2134"", ""[2014] EWCA Civ 1574""]; []",,"html"
"10d2c8f6-6d10-4aa1-83c3-d221f543714e","Salford Estates (No.2) Ltd v Altomart Ltd [2014] EWCA Civ 1575","[""[2014] EWCA Civ 1575""]; [""[2015] BPIR 399"", ""[2015] 1 CH 589"", ""[2014] WLR(D) 527"", ""[2015] BCC 306"", ""[2015] 1 Ch 589"", ""[2015] CH 589"", ""[2014] WLR(D) 536"", ""[2015] 3 WLR 491""]",,"html"
"5eb00e92-26f9-42e2-8285-38ace633d879","R (On the Application Of) Huxtable v Secretary of State for Justice","[""[2022] WLR 813"", ""[2022] 1 WLR 813"", ""[2021] WLR(D) 497"", ""[2021] EWCA Civ 1394""]; []",,"html"
"da4b6be7-2b22-4bd1-af6b-a68873f0af8d","Bright & Anor v The Secretary of State for Justice","[""2015] WLR 723"", ""[2015] 1 WLR 723"", ""[2014] WLR(D) 549"", ""[2014] EWCA Civ 1628""]; []",,"html"
